product_name,service_type,region,rpt_mth,rpt_year,high_or_low_better,metric_name,metric_value,data_type,load_ts,summary
Wireless,postpaid,Northeast,March,2025,Low value is better,Wireless Disconnects,15040,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Disconnects with a value of 15040, where Low value is better"
Wireless,postpaid,South,March,2025,Low value is better,Number Of Customers with Late Fee Waiver,5000,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireless,prepaid,Northeast,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,4209,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 4209, where Low value is better"
Wireless,prepaid,West,March,2025,High value is better,Number of Customer Interactions - Call Centers,5000,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 5000, where High value is better"
Wireless,prepaid,West,March,2025,High value is better,Wireless Net Adds - Add a Line (AAL),19772,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 19772, where High value is better"
Wireless,postpaid,South,March,2025,High value is better,NPS Score,41,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of NPS Score with a value of 41, where High value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Call Drop,130,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 130, where Low value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Disconnects with Bill Shock,2580,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Disconnects with Bill Shock with a value of 2580, where Low value is better"
Wireless,prepaid,West,March,2025,High value is better,ARPU (Average Revenue Per User),55.79,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of ARPU (Average Revenue Per User) with a value of 55.79, where High value is better"
Wireline,data,New England,March,2025,High value is better,Wireline Net Adds,2543,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in New England for March 2025 has a metric of Wireline Net Adds with a value of 2543, where High value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,1439,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 1439, where Low value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,5051,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 5051, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Average Call handling Time - Service,2.24,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Average Call handling Time - Service with a value of 2.24, where Low value is better"
Wireless,postpaid,South,March,2025,High value is better,Wireless Net Adds,17696,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Net Adds with a value of 17696, where High value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Wireless Disconnects with 60 days plan change,1078,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1078, where Low value is better"
Wireline,data,West,March,2025,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in West for March 2025 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,postpaid,West,March,2025,Low value is better,Wireless Port Out,2674,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Wireless Port Out with a value of 2674, where Low value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,3400,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 3400, where Low value is better"
Wireline,video,West,March,2025,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:50.989940,"Wireline video service in West for March 2025 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,prepaid,West,March,2025,Low value is better,Wireless Disconnects with 90 days device change,2055,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 2055, where Low value is better"
Wireline,video,Midwest,March,2025,High value is better,Wireline Gross Adds,18721,Monthly,2025-06-25T13:04:50.989940,"Wireline video service in Midwest for March 2025 has a metric of Wireline Gross Adds with a value of 18721, where High value is better"
Wireless,postpaid,New England,March,2025,High value is better,Number of Customer Interactions - App,2483,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Number of Customer Interactions - App with a value of 2483, where High value is better"
Wireless,postpaid,West,March,2025,Low value is better,Average Call handling Time - Service,5.66,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Average Call handling Time - Service with a value of 5.66, where Low value is better"
Wireless,prepaid,South,March,2025,High value is better,Number Of Customers with Autopay Discount,880,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Number Of Customers with Autopay Discount with a value of 880, where High value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Customer Trouble Tickets - Call Drop,656,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 656, where Low value is better"
Wireless,prepaid,West,March,2025,High value is better,NPS Score,26,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of NPS Score with a value of 26, where High value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with 90 days device change,1014,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 1014, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Wireless Disconnects with 30 days device change,2437,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 2437, where Low value is better"
Wireless,postpaid,New England,March,2025,High value is better,QES Score,45,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of QES Score with a value of 45, where High value is better"
Wireless,prepaid,Northeast,March,2025,High value is better,ARPU (Average Revenue Per User),33.9,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of ARPU (Average Revenue Per User) with a value of 33.9, where High value is better"
Wireline,voice,Midwest,March,2025,High value is better,Wireline Net Adds,1911,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in Midwest for March 2025 has a metric of Wireline Net Adds with a value of 1911, where High value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,Number of Customer Interactions - App,64340,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Number of Customer Interactions - App with a value of 64340, where High value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Number Of Customers with Late Fee Waiver,5000,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireless,prepaid,South,March,2025,High value is better,Number of Customer Interactions - Store,3062,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Number of Customer Interactions - Store with a value of 3062, where High value is better"
Wireline,voice,New England,March,2025,High value is better,Wireline Gross Adds,46856,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in New England for March 2025 has a metric of Wireline Gross Adds with a value of 46856, where High value is better"
Wireless,prepaid,Midwest,March,2025,High value is better,QES Score,35,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of QES Score with a value of 35, where High value is better"
Wireless,prepaid,West,March,2025,Low value is better,Wireless Disconnects with 30 days device change,2499,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 2499, where Low value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,Number of Customer Interactions - Store,5581,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Number of Customer Interactions - Store with a value of 5581, where High value is better"
Wireless,postpaid,Midwest,March,2025,High value is better,Number of Customer Interactions - Call Centers,5000,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 5000, where High value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,1194,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 1194, where Low value is better"
Wireless,postpaid,West,March,2025,Low value is better,Customer Trouble Tickets - Discount Related,480,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 480, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Call Drop,65,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 65, where Low value is better"
Wireline,voice,New England,March,2025,Low value is better,Wireline Disconnects,948,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in New England for March 2025 has a metric of Wireline Disconnects with a value of 948, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Discount Related,500,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 500, where Low value is better"
Wireless,prepaid,Midwest,March,2025,High value is better,Number Of Customers with Autopay Discount,1192,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Number Of Customers with Autopay Discount with a value of 1192, where High value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,Wireless Net Adds - Add a Line (AAL),14074,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 14074, where High value is better"
Wireline,data,West,March,2025,Low value is better,Wireline Disconnects,625,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in West for March 2025 has a metric of Wireline Disconnects with a value of 625, where Low value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,952,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 952, where Low value is better"
Wireless,prepaid,New England,March,2025,High value is better,QES Score,42,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of QES Score with a value of 42, where High value is better"
Wireless,postpaid,West,March,2025,Low value is better,Number Of Customers with Late Fee Waiver,2259,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 2259, where Low value is better"
Wireless,prepaid,New England,March,2025,High value is better,Wireless Net Adds - Add a Line (AAL),1551,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 1551, where High value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1532,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1532, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Network Coverage,770,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 770, where Low value is better"
Wireline,data,Northeast,March,2025,High value is better,Wireline Net Adds,4456,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in Northeast for March 2025 has a metric of Wireline Net Adds with a value of 4456, where High value is better"
Wireless,prepaid,South,March,2025,High value is better,Wireless Gross Adds,83952,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Wireless Gross Adds with a value of 83952, where High value is better"
Wireless,postpaid,New England,March,2025,High value is better,Number of Customer Interactions,6587,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Number of Customer Interactions with a value of 6587, where High value is better"
Wireless,prepaid,South,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,899,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 899, where Low value is better"
Wireless,prepaid,South,March,2025,Low value is better,Customer Trouble Tickets - Call Drop,186,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 186, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,2000,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 2000, where Low value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Wireless Disconnects with 90 days device change,2012,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 2012, where Low value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Wireless Disconnects with 30 days device change,5823,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 5823, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Service Related Call Volume,8211,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Service Related Call Volume with a value of 8211, where Low value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,1222,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 1222, where Low value is better"
Wireline,voice,New England,March,2025,High value is better,Wireline Net Adds,1178,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in New England for March 2025 has a metric of Wireline Net Adds with a value of 1178, where High value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2358,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2358, where Low value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,Sales Related Call Volume,4316,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Sales Related Call Volume with a value of 4316, where High value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,5716,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 5716, where Low value is better"
Wireline,data,Northeast,March,2025,Low value is better,Wireline Churn Rate,0.03,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in Northeast for March 2025 has a metric of Wireline Churn Rate with a value of 0.03, where Low value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireless,prepaid,West,March,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,1403,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 1403, where Low value is better"
Wireless,postpaid,South,March,2025,High value is better,Wireless Port In,5115,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Port In with a value of 5115, where High value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1779,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1779, where Low value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,1294,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 1294, where Low value is better"
Wireless,prepaid,Northeast,March,2025,Low value is better,Customer Trouble Tickets - Network Coverage,283,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 283, where Low value is better"
Wireless,postpaid,Northeast,March,2025,Low value is better,Wireless Disconnects with 60 days device change,2103,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 2103, where Low value is better"
Wireline,voice,Midwest,March,2025,High value is better,Wireline Gross Adds,41826,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in Midwest for March 2025 has a metric of Wireline Gross Adds with a value of 41826, where High value is better"
Wireline,data,New England,March,2025,High value is better,Wireline Gross Adds,6017,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in New England for March 2025 has a metric of Wireline Gross Adds with a value of 6017, where High value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,8457,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 8457, where Low value is better"
Wireless,postpaid,South,March,2025,Low value is better,Average Call handling Time - Service,5.43,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Average Call handling Time - Service with a value of 5.43, where Low value is better"
Wireless,postpaid,South,March,2025,High value is better,Sales Related Call Volume,1751,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Sales Related Call Volume with a value of 1751, where High value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,1628,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 1628, where Low value is better"
Wireline,voice,New England,March,2025,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:50.989940,"Wireline voice service in New England for March 2025 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,prepaid,South,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,7688,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 7688, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Wireless Disconnects,19396,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Disconnects with a value of 19396, where Low value is better"
Wireless,prepaid,New England,March,2025,High value is better,ARPU (Average Revenue Per User),62.99,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of ARPU (Average Revenue Per User) with a value of 62.99, where High value is better"
Wireless,prepaid,Northeast,March,2025,Low value is better,Customer Trouble Tickets - Discount Related,28,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 28, where Low value is better"
Wireless,prepaid,Northeast,March,2025,High value is better,Wireless Net Adds,59826,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Wireless Net Adds with a value of 59826, where High value is better"
Wireline,video,New England,March,2025,High value is better,Wireline Gross Adds,25225,Monthly,2025-06-25T13:04:50.989940,"Wireline video service in New England for March 2025 has a metric of Wireline Gross Adds with a value of 25225, where High value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,2969,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 2969, where Low value is better"
Wireline,data,South,March,2025,Low value is better,Wireline Churn Rate,0.02,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in South for March 2025 has a metric of Wireline Churn Rate with a value of 0.02, where Low value is better"
Wireless,postpaid,Midwest,March,2025,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Service Related Call Volume,5464,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Service Related Call Volume with a value of 5464, where Low value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,Wireless Net Adds - New customers,31474,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of Wireless Net Adds - New customers with a value of 31474, where High value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Wireless Disconnects with 90 days device change,2160,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Wireless Disconnects with 90 days device change with a value of 2160, where Low value is better"
Wireless,postpaid,West,March,2025,Low value is better,Wireless Disconnects with 60 days plan change,634,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 634, where Low value is better"
Wireless,prepaid,Northeast,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,1139,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 1139, where Low value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,2063,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 2063, where Low value is better"
Wireless,prepaid,New England,March,2025,Low value is better,Customer Trouble Tickets Count,2551,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in New England for March 2025 has a metric of Customer Trouble Tickets Count with a value of 2551, where Low value is better"
Wireless,prepaid,Midwest,March,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,894,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Midwest for March 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 894, where Low value is better"
Wireless,prepaid,Northeast,March,2025,Low value is better,Wireless Disconnects with 30 days plan change,2209,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Wireless Disconnects with 30 days plan change with a value of 2209, where Low value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with 60 days device change,446,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 446, where Low value is better"
Wireline,data,South,March,2025,High value is better,Wireline Gross Adds,12532,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in South for March 2025 has a metric of Wireline Gross Adds with a value of 12532, where High value is better"
Wireless,prepaid,West,March,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,5659,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in West for March 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 5659, where Low value is better"
Wireless,postpaid,Midwest,March,2025,High value is better,Wireless Net Adds,66261,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Net Adds with a value of 66261, where High value is better"
Wireless,postpaid,West,March,2025,High value is better,QES Score,43,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of QES Score with a value of 43, where High value is better"
Wireless,postpaid,Midwest,March,2025,High value is better,Number of Customer Interactions - App,18530,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Number of Customer Interactions - App with a value of 18530, where High value is better"
Wireless,prepaid,South,March,2025,Low value is better,Number Of Customers with Late Fee Waiver,1597,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 1597, where Low value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Wireless Disconnects with 30 days plan change,1947,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Wireless Disconnects with 30 days plan change with a value of 1947, where Low value is better"
Wireless,postpaid,New England,March,2025,Low value is better,Number Of Customers with Late Fee Waiver,101,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in New England for March 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 101, where Low value is better"
Wireless,postpaid,West,March,2025,Low value is better,Customer Trouble Tickets - Network Coverage,841,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 841, where Low value is better"
Wireless,prepaid,South,March,2025,High value is better,Number of Customer Interactions,56586,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in South for March 2025 has a metric of Number of Customer Interactions with a value of 56586, where High value is better"
Wireless,postpaid,Midwest,March,2025,High value is better,Wireless Gross Adds,85657,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Midwest for March 2025 has a metric of Wireless Gross Adds with a value of 85657, where High value is better"
Wireless,postpaid,Northeast,March,2025,High value is better,ARPU (Average Revenue Per User),42.95,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in Northeast for March 2025 has a metric of ARPU (Average Revenue Per User) with a value of 42.95, where High value is better"
Wireline,data,Northeast,March,2025,High value is better,Wireline Gross Adds,20510,Monthly,2025-06-25T13:04:50.989940,"Wireline data service in Northeast for March 2025 has a metric of Wireline Gross Adds with a value of 20510, where High value is better"
Wireless,postpaid,West,March,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,1684,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in West for March 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 1684, where Low value is better"
Wireless,prepaid,Northeast,March,2025,High value is better,Sales Related Call Volume,4951,Monthly,2025-06-25T13:04:50.989940,"Wireless prepaid service in Northeast for March 2025 has a metric of Sales Related Call Volume with a value of 4951, where High value is better"
Wireless,postpaid,South,March,2025,Low value is better,Wireless Disconnects with 60 days plan change,1772,Monthly,2025-06-25T13:04:50.989940,"Wireless postpaid service in South for March 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1772, where Low value is better"
