product_name,service_type,region,rpt_mth,rpt_year,high_or_low_better,metric_name,metric_value,data_type,load_ts,summary
Wireline,video,New England,April,2024,High value is better,Wireline Net Adds,4887.0,Monthly,2025-06-25T13:04:42.604329,"Wireline video service in New England for April 2024 has a metric of Wireline Net Adds with a value of 4887, where High value is better"
Wireless,postpaid,West,April,2024,Low value is better,Wireless Disconnects with 90 days plan change,232.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Wireless Disconnects with 90 days plan change with a value of 232, where Low value is better"
Wireless,postpaid,South,April,2024,High value is better,Wireless Net Adds - New customers,7077.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Wireless Net Adds - New customers with a value of 7077, where High value is better"
Wireless,postpaid,West,April,2024,Low value is better,Customer Trouble Tickets - Call Drop,673.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Customer Trouble Tickets - Call Drop with a value of 673, where Low value is better"
Wireless,postpaid,South,April,2024,High value is better,Wireline Gross Adds,21498.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Wireline Gross Adds with a value of 21498, where High value is better"
Wireless,prepaid,Midwest,April,2024,Low value is better,Customer Trouble Tickets - Network Coverage,540.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 540, where Low value is better"
Wireless,postpaid,New England,April,2024,Low value is better,Average Call handling time - Sales,12.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of Average Call handling time - Sales with a value of 12.0, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,2703.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 2703, where Low value is better"
Wireless,prepaid,New England,April,2024,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1461.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1461, where Low value is better"
Wireless,postpaid,West,April,2024,Low value is better,Average Call handling Time - Service,5.36,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Average Call handling Time - Service with a value of 5.36, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Customer Trouble Tickets - Discount Related,464.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 464, where Low value is better"
Wireless,prepaid,West,April,2024,Low value is better,Wireless Disconnects with 30 days plan change,2083.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 2083, where Low value is better"
Wireless,prepaid,Midwest,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2517.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2517, where Low value is better"
Wireless,prepaid,Northeast,April,2024,High value is better,NPS Score,41.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of NPS Score with a value of 41, where High value is better"
Wireless,postpaid,New England,April,2024,High value is better,Wireless Net Adds,2636.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of Wireless Net Adds with a value of 2636, where High value is better"
Wireline,video,West,April,2024,Low value is better,Wireline Disconnects,470.0,Monthly,2025-06-25T13:04:42.604329,"Wireline video service in West for April 2024 has a metric of Wireline Disconnects with a value of 470, where Low value is better"
Wireline,video,Northeast,April,2024,Low value is better,Wireline Disconnects,905.0,Monthly,2025-06-25T13:04:42.604329,"Wireline video service in Northeast for April 2024 has a metric of Wireline Disconnects with a value of 905, where Low value is better"
Wireless,postpaid,Northeast,April,2024,High value is better,Number of Customer Interactions,72360.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Northeast for April 2024 has a metric of Number of Customer Interactions with a value of 72360, where High value is better"
Wireless,prepaid,South,April,2024,Low value is better,Wireless Disconnects with 90 days device change,1179.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 1179, where Low value is better"
Wireless,prepaid,New England,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2073.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2073, where Low value is better"
Wireless,prepaid,South,April,2024,High value is better,Number of Customer Interactions - App,5724.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Number of Customer Interactions - App with a value of 5724, where High value is better"
Wireless,prepaid,West,April,2024,High value is better,Wireless Port In,3969.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Wireless Port In with a value of 3969, where High value is better"
Wireless,prepaid,West,April,2024,High value is better,Sales Related Call Volume,1712.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Sales Related Call Volume with a value of 1712, where High value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Average Call handling Time - Service,7.03,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Average Call handling Time - Service with a value of 7.03, where Low value is better"
Wireless,postpaid,New England,April,2024,High value is better,Wireless Net Adds - Add a Line (AAL),2147.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 2147, where High value is better"
Wireless,prepaid,Northeast,April,2024,High value is better,QES Score,38.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of QES Score with a value of 38, where High value is better"
Wireless,prepaid,Midwest,April,2024,High value is better,Number of Customer Interactions,45919.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Number of Customer Interactions with a value of 45919, where High value is better"
Wireline,voice,Midwest,April,2024,Low value is better,Wireline Churn Rate,0.01,Monthly,2025-06-25T13:04:42.604329,"Wireline voice service in Midwest for April 2024 has a metric of Wireline Churn Rate with a value of 0.01, where Low value is better"
Wireless,prepaid,West,April,2024,Low value is better,Average Call handling time - Sales,11.82,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Average Call handling time - Sales with a value of 11.82, where Low value is better"
Wireless,postpaid,Midwest,April,2024,High value is better,Wireless Net Adds,28164.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Net Adds with a value of 28164, where High value is better"
Wireless,postpaid,New England,April,2024,High value is better,Number of Customer Interactions - Call Centers,4583.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 4583, where High value is better"
Wireline,voice,New England,April,2024,Low value is better,Wireline Disconnects,264.0,Monthly,2025-06-25T13:04:42.604329,"Wireline voice service in New England for April 2024 has a metric of Wireline Disconnects with a value of 264, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,2001.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 2001, where Low value is better"
Wireless,postpaid,West,April,2024,Low value is better,Wireless Disconnects with 90 days device change,1281.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 1281, where Low value is better"
Wireless,postpaid,South,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1601.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1601, where Low value is better"
Wireless,prepaid,New England,April,2024,High value is better,Wireless Gross Adds,60129.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of Wireless Gross Adds with a value of 60129, where High value is better"
Wireless,postpaid,West,April,2024,High value is better,Number Of Customers with Autopay Discount,12009.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Number Of Customers with Autopay Discount with a value of 12009, where High value is better"
Wireless,prepaid,Midwest,April,2024,High value is better,Number of Customer Interactions - Call Centers,2189.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 2189, where High value is better"
Wireless,postpaid,South,April,2024,Low value is better,Wireless Port Out,2965.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Wireless Port Out with a value of 2965, where Low value is better"
Wireless,postpaid,Northeast,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1708.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Northeast for April 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1708, where Low value is better"
Wireless,postpaid,New England,April,2024,Low value is better,Wireless Disconnects with 30 days device change,2143.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of Wireless Disconnects with 30 days device change with a value of 2143, where Low value is better"
Wireless,prepaid,West,April,2024,Low value is better,Customer Trouble Tickets - Network Coverage,348.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 348, where Low value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Wireless Churn Rate,0.02,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Wireless Churn Rate with a value of 0.02, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects with 30 days plan change,1622.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 1622, where Low value is better"
Wireline,voice,West,April,2024,Low value is better,Wireline Disconnects,228.0,Monthly,2025-06-25T13:04:42.604329,"Wireline voice service in West for April 2024 has a metric of Wireline Disconnects with a value of 228, where Low value is better"
Wireless,prepaid,West,April,2024,Low value is better,Wireless Disconnects with 90 days device change,2605.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in West for April 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 2605, where Low value is better"
Wireless,postpaid,Northeast,April,2024,Low value is better,Customer Trouble Tickets - Discount Related,483.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Northeast for April 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 483, where Low value is better"
Wireline,data,South,April,2024,Low value is better,Wireline Churn Rate,0.04,Monthly,2025-06-25T13:04:42.604329,"Wireline data service in South for April 2024 has a metric of Wireline Churn Rate with a value of 0.04, where Low value is better"
Wireless,postpaid,Northeast,April,2024,High value is better,Number of Customer Interactions - Call Centers,3545.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Northeast for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 3545, where High value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects with 60 days device change,3547.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with 60 days device change with a value of 3547, where Low value is better"
Wireless,postpaid,West,April,2024,Low value is better,Wireless Disconnects with 30 days plan change,2201.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 2201, where Low value is better"
Wireless,postpaid,South,April,2024,Low value is better,Customer Trouble Tickets - Network Coverage,128.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 128, where Low value is better"
Wireless,postpaid,West,April,2024,Low value is better,Wireless Disconnects with 60 days device change,1185.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Wireless Disconnects with 60 days device change with a value of 1185, where Low value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Number Of Customers with Late Fee Waiver,135.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Number Of Customers with Late Fee Waiver with a value of 135, where Low value is better"
Wireless,prepaid,Northeast,April,2024,High value is better,Number of Customer Interactions - Call Centers,2865.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 2865, where High value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Wireless Disconnects,56364.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Wireless Disconnects with a value of 56364, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects with 90 days plan change,868.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with 90 days plan change with a value of 868, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Disconnects,49466.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Disconnects with a value of 49466, where Low value is better"
Wireless,prepaid,South,April,2024,Low value is better,Wireless Disconnects with Bill Shock,829.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 829, where Low value is better"
Wireless,postpaid,West,April,2024,Low value is better,Wireless Churn Rate,0.03,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in West for April 2024 has a metric of Wireless Churn Rate with a value of 0.03, where Low value is better"
Wireline,data,West,April,2024,High value is better,Wireline Gross Adds,5786.0,Monthly,2025-06-25T13:04:42.604329,"Wireline data service in West for April 2024 has a metric of Wireline Gross Adds with a value of 5786, where High value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Customer Trouble Tickets Count,3405.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Customer Trouble Tickets Count with a value of 3405, where Low value is better"
Wireless,prepaid,Midwest,April,2024,Low value is better,Wireless Disconnects with 90 days device change,282.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 282, where Low value is better"
Wireless,prepaid,New England,April,2024,High value is better,Wireless Net Adds - Add a Line (AAL),10526.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 10526, where High value is better"
Wireless,prepaid,South,April,2024,High value is better,Sales Related Call Volume,1791.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Sales Related Call Volume with a value of 1791, where High value is better"
Wireless,prepaid,Northeast,April,2024,High value is better,Number of Customer Interactions,56279.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Number of Customer Interactions with a value of 56279, where High value is better"
Wireless,prepaid,Midwest,April,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1833.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1833, where Low value is better"
Wireless,postpaid,Northeast,April,2024,Low value is better,Wireless Disconnects with 90 days device change,161.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Northeast for April 2024 has a metric of Wireless Disconnects with 90 days device change with a value of 161, where Low value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Wireless Disconnects with 90 days plan change,529.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Wireless Disconnects with 90 days plan change with a value of 529, where Low value is better"
Wireless,postpaid,South,April,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,4119.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 4119, where Low value is better"
Wireless,prepaid,New England,April,2024,High value is better,Number of Customer Interactions - Call Centers,5000.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 5000, where High value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Wireless Disconnects with 30 days device change,1431.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Wireless Disconnects with 30 days device change with a value of 1431, where Low value is better"
Wireless,prepaid,Midwest,April,2024,High value is better,ARPU (Average Revenue Per User),68.28,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of ARPU (Average Revenue Per User) with a value of 68.28, where High value is better"
Wireline,data,Midwest,April,2024,High value is better,Wireline Net Adds,529.0,Monthly,2025-06-25T13:04:42.604329,"Wireline data service in Midwest for April 2024 has a metric of Wireline Net Adds with a value of 529, where High value is better"
Wireless,prepaid,Midwest,April,2024,Low value is better,Customer Trouble Tickets - Slow Net Speed,936.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Midwest for April 2024 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 936, where Low value is better"
Wireline,video,South,April,2024,Low value is better,Wireline Disconnects,468.0,Monthly,2025-06-25T13:04:42.604329,"Wireline video service in South for April 2024 has a metric of Wireline Disconnects with a value of 468, where Low value is better"
Wireless,prepaid,South,April,2024,High value is better,Number of Customer Interactions - Call Centers,1076.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Number of Customer Interactions - Call Centers with a value of 1076, where High value is better"
Wireless,prepaid,Northeast,April,2024,Low value is better,Wireless Disconnects with Promo acceptance 30 days,2723.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in Northeast for April 2024 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 2723, where Low value is better"
Wireless,postpaid,South,April,2024,High value is better,Number of Customer Interactions - App,56387.0,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in South for April 2024 has a metric of Number of Customer Interactions - App with a value of 56387, where High value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Average Call handling Time - Service,2.93,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Average Call handling Time - Service with a value of 2.93, where Low value is better"
Wireless,postpaid,Midwest,April,2024,Low value is better,Wireless Churn Rate,0.02,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in Midwest for April 2024 has a metric of Wireless Churn Rate with a value of 0.02, where Low value is better"
Wireless,prepaid,New England,April,2024,High value is better,ARPU (Average Revenue Per User),40.07,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in New England for April 2024 has a metric of ARPU (Average Revenue Per User) with a value of 40.07, where High value is better"
Wireline,data,Northeast,April,2024,Low value is better,Wireline Disconnects,790.0,Monthly,2025-06-25T13:04:42.604329,"Wireline data service in Northeast for April 2024 has a metric of Wireline Disconnects with a value of 790, where Low value is better"
Wireless,prepaid,South,April,2024,High value is better,Number of Customer Interactions - Store,1005.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Number of Customer Interactions - Store with a value of 1005, where High value is better"
Wireless,postpaid,New England,April,2024,High value is better,ARPU (Average Revenue Per User),33.54,Monthly,2025-06-25T13:04:42.604329,"Wireless postpaid service in New England for April 2024 has a metric of ARPU (Average Revenue Per User) with a value of 33.54, where High value is better"
Wireless,prepaid,South,April,2024,Low value is better,Wireless Disconnects with 30 days plan change,1716.0,Monthly,2025-06-25T13:04:42.604329,"Wireless prepaid service in South for April 2024 has a metric of Wireless Disconnects with 30 days plan change with a value of 1716, where Low value is better"
Wireless,prepaid,Northeast,May,2024,Low value is better,Wireless Disconnects with 90 days plan change,590.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in Northeast for May 2024 has a metric of Wireless Disconnects with 90 days plan change with a value of 590, where Low value is better"
Wireless,postpaid,Midwest,May,2024,Low value is better,Customer Trouble Tickets Count,2303.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Midwest for May 2024 has a metric of Customer Trouble Tickets Count with a value of 2303, where Low value is better"
Wireless,postpaid,Midwest,May,2024,High value is better,NPS Score,33.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Midwest for May 2024 has a metric of NPS Score with a value of 33, where High value is better"
Wireless,prepaid,Midwest,May,2024,Low value is better,Customer Trouble Tickets - Discount Related,453.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in Midwest for May 2024 has a metric of Customer Trouble Tickets - Discount Related with a value of 453, where Low value is better"
Wireless,prepaid,Northeast,May,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,3955.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in Northeast for May 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 3955, where Low value is better"
Wireless,postpaid,New England,May,2024,Low value is better,Wireless Churn Rate,0.01,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in New England for May 2024 has a metric of Wireless Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,Northeast,May,2024,High value is better,Sales Related Call Volume,1035.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Northeast for May 2024 has a metric of Sales Related Call Volume with a value of 1035, where High value is better"
Wireless,postpaid,South,May,2024,High value is better,Wireless Net Adds,14410.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in South for May 2024 has a metric of Wireless Net Adds with a value of 14410, where High value is better"
Wireless,postpaid,Midwest,May,2024,Low value is better,Average Call handling Time - Service,2.39,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Midwest for May 2024 has a metric of Average Call handling Time - Service with a value of 2.39, where Low value is better"
Wireless,prepaid,West,May,2024,Low value is better,Wireless Disconnects with Promo acceptance 60 days,5019.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in West for May 2024 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 5019, where Low value is better"
Wireless,postpaid,New England,May,2024,High value is better,NPS Score,32.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in New England for May 2024 has a metric of NPS Score with a value of 32, where High value is better"
Wireless,prepaid,Northeast,May,2024,High value is better,Number of Customer Interactions,149838.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in Northeast for May 2024 has a metric of Number of Customer Interactions with a value of 149838, where High value is better"
Wireless,postpaid,Northeast,May,2024,High value is better,Wireless Port In,6586.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Northeast for May 2024 has a metric of Wireless Port In with a value of 6586, where High value is better"
Wireless,postpaid,South,May,2024,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2714.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in South for May 2024 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2714, where Low value is better"
Wireline,voice,South,May,2024,Low value is better,Wireline Disconnects,314.0,Monthly,2025-06-25T13:04:42.607331,"Wireline voice service in South for May 2024 has a metric of Wireline Disconnects with a value of 314, where Low value is better"
Wireless,postpaid,Midwest,May,2024,High value is better,Number of Customer Interactions,108857.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Midwest for May 2024 has a metric of Number of Customer Interactions with a value of 108857, where High value is better"
Wireline,data,South,May,2024,High value is better,Wireline Net Adds,4610.0,Monthly,2025-06-25T13:04:42.607331,"Wireline data service in South for May 2024 has a metric of Wireline Net Adds with a value of 4610, where High value is better"
Wireless,postpaid,Northeast,May,2024,High value is better,Wireless Gross Adds,86232.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Northeast for May 2024 has a metric of Wireless Gross Adds with a value of 86232, where High value is better"
Wireless,postpaid,South,May,2024,High value is better,ARPU (Average Revenue Per User),36.77,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in South for May 2024 has a metric of ARPU (Average Revenue Per User) with a value of 36.77, where High value is better"
Wireless,postpaid,West,May,2024,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1923.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in West for May 2024 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1923, where Low value is better"
Wireless,postpaid,Northeast,May,2024,High value is better,Wireless Net Adds - New customers,13996.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Northeast for May 2024 has a metric of Wireless Net Adds - New customers with a value of 13996, where High value is better"
Wireless,postpaid,New England,May,2024,Low value is better,Wireless Disconnects with Bill Shock,2782.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in New England for May 2024 has a metric of Wireless Disconnects with Bill Shock with a value of 2782, where Low value is better"
Wireline,voice,Midwest,May,2024,High value is better,Wireline Net Adds,3788.0,Monthly,2025-06-25T13:04:42.607331,"Wireline voice service in Midwest for May 2024 has a metric of Wireline Net Adds with a value of 3788, where High value is better"
Wireless,prepaid,Northeast,May,2024,High value is better,Sales Related Call Volume,2578.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in Northeast for May 2024 has a metric of Sales Related Call Volume with a value of 2578, where High value is better"
Wireless,prepaid,West,May,2024,Low value is better,Service Related Call Volume,3581.0,Monthly,2025-06-25T13:04:42.607331,"Wireless prepaid service in West for May 2024 has a metric of Service Related Call Volume with a value of 3581, where Low value is better"
Wireless,postpaid,New England,May,2024,Low value is better,Customer Trouble Tickets - Network Coverage,544.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in New England for May 2024 has a metric of Customer Trouble Tickets - Network Coverage with a value of 544, where Low value is better"
Wireless,postpaid,West,May,2024,Low value is better,Wireless Disconnects with 30 days device change,3463.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in West for May 2024 has a metric of Wireless Disconnects with 30 days device change with a value of 3463, where Low value is better"
Wireline,video,West,May,2024,Low value is better,Wireline Disconnects,400.0,Monthly,2025-06-25T13:04:42.607331,"Wireline video service in West for May 2024 has a metric of Wireline Disconnects with a value of 400, where Low value is better"
Wireless,postpaid,Northeast,May,2024,Low value is better,Wireless Disconnects with Offer acceptance 60 days,1119.0,Monthly,2025-06-25T13:04:42.607331,"Wireless postpaid service in Northeast for May 2024 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 1119, where Low value is better"
Wireline,data,New England,May,2024,High value is better,Wireline Net Adds,3031.0,Monthly,2025-06-25T13:04:42.607331,"Wireline data service in New England for May 2024 has a metric of Wireline Net Adds with a value of 3031, where High value is better"
Wireline,video,Northeast,May,2024,Low value is better,Wireline Churn Rate,0.02,Monthly,2025-06-25T13:04:42.607331,"Wireline video service in Northeast for May 2024 has a metric of Wireline Churn Rate with a value of 0.02, where Low value is better"
Wireline,data,South,May,2024,High value is better,Wireline Gross Adds,29567.0,Monthly,2025-06-25T13:04:42.607331,"Wireline data service in South for May 2024 has a metric of Wireline Gross Adds with a value of 29567, where High value is better"
