product_name,service_type,region,rpt_mth,rpt_year,high_or_low_better,metric_name,metric_value,data_type,load_ts,summary
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with 60 days plan change,832.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 832, where Low value is better"
Wireless,prepaid,West,February,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,1642.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 1642, where Low value is better"
Wireless,postpaid,Northeast,February,2025,High value is better,Number of Customer Interactions - Call Centers,5000.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 5000, where High value is better"
Wireless,prepaid,New England,February,2025,High value is better,ARPU (Average Revenue Per User),55.3,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of ARPU (Average Revenue Per User) with a value of 55.3, where High value is better"
Wireless,postpaid,New England,February,2025,High value is better,NPS Score,41.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of NPS Score with a value of 41, where High value is better"
Wireless,postpaid,South,February,2025,Low value is better,Customer Trouble Tickets - Call Drop,769.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 769, where Low value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with 90 days plan change,688.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 688, where Low value is better"
Wireless,prepaid,South,February,2025,High value is better,Wireless Net Adds - New customers,5104.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Wireless Net Adds - New customers with a value of 5104, where High value is better"
Wireless,postpaid,South,February,2025,High value is better,Number of Customer Interactions - Store,1803.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Number of Customer Interactions - Store with a value of 1803, where High value is better"
Wireline,voice,Midwest,February,2025,High value is better,Wireline Gross Adds,19553.0,Monthly,2025-06-25T13:04:50.983364,"Wireline voice service in Midwest for February 2025 has a metric of Wireline Gross Adds with a value of 19553, where High value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Customer Trouble Tickets Count,1702.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Customer Trouble Tickets Count with a value of 1702, where Low value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,2691.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 2691, where Low value is better"
Wireless,prepaid,South,February,2025,Low value is better,Customer Trouble Tickets - Discount Related,131.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 131, where Low value is better"
Wireless,postpaid,West,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,4522.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 4522, where Low value is better"
Wireless,prepaid,Midwest,February,2025,High value is better,Wireless Port In,3834.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Port In with a value of 3834, where High value is better"
Wireless,prepaid,Northeast,February,2025,High value is better,Number of Customer Interactions - Store,2527.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Number of Customer Interactions - Store with a value of 2527, where High value is better"
Wireless,prepaid,South,February,2025,Low value is better,Customer Trouble Tickets Count,3110.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Customer Trouble Tickets Count with a value of 3110, where Low value is better"
Wireless,prepaid,West,February,2025,Low value is better,Wireless Disconnects with 60 days plan change,1336.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1336, where Low value is better"
Wireless,prepaid,New England,February,2025,High value is better,Wireless Net Adds - Add a Line (AAL),4569.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 4569, where High value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Disconnects with Bill Shock,1020.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Disconnects with Bill Shock with a value of 1020, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Wireless Disconnects with 60 days device change,1930.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 1930, where Low value is better"
Wireless,postpaid,Midwest,February,2025,High value is better,Number of Customer Interactions - Call Centers,2038.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Number of Customer Interactions - Call Centers with a value of 2038, where High value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,1014.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 1014, where Low value is better"
Wireless,postpaid,West,February,2025,High value is better,Wireline Gross Adds,23776.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of Wireline Gross Adds with a value of 23776, where High value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Average Call handling Time - Service,9.58,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Average Call handling Time - Service with a value of 9.58, where Low value is better"
Wireless,postpaid,Midwest,February,2025,Low value is better,Wireless Disconnects,13924.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Wireless Disconnects with a value of 13924, where Low value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,425.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 425, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,1944.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 1944, where Low value is better"
Wireless,prepaid,Midwest,February,2025,High value is better,Number of Customer Interactions - App,9459.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Number of Customer Interactions - App with a value of 9459, where High value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Wireless Disconnects with 90 days plan change,683.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 683, where Low value is better"
Wireline,data,Midwest,February,2025,High value is better,Wireline Net Adds,1230.0,Monthly,2025-06-25T13:04:50.983364,"Wireline data service in Midwest for February 2025 has a metric of Wireline Net Adds with a value of 1230, where High value is better"
Wireless,postpaid,West,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2037.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2037, where Low value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,5994.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 5994, where Low value is better"
Wireline,voice,West,February,2025,Low value is better,Wireline Disconnects,893.0,Monthly,2025-06-25T13:04:50.983364,"Wireline voice service in West for February 2025 has a metric of Wireline Disconnects with a value of 893, where Low value is better"
Wireless,postpaid,Midwest,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,4437.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 4437, where Low value is better"
Wireless,prepaid,South,February,2025,Low value is better,Wireless Disconnects with 90 days plan change,454.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Wireless Disconnects with 90 days plan change with a value of 454, where Low value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Customer Trouble Tickets - Call Drop,599.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 599, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Customer Trouble Tickets - Call Drop,135.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Customer Trouble Tickets - Call Drop with a value of 135, where Low value is better"
Wireline,video,South,February,2025,High value is better,Wireline Net Adds,506.0,Monthly,2025-06-25T13:04:50.983364,"Wireline video service in South for February 2025 has a metric of Wireline Net Adds with a value of 506, where High value is better"
Wireline,data,West,February,2025,High value is better,Wireline Gross Adds,49001.0,Monthly,2025-06-25T13:04:50.983364,"Wireline data service in West for February 2025 has a metric of Wireline Gross Adds with a value of 49001, where High value is better"
Wireline,video,New England,February,2025,Low value is better,Wireline Disconnects,632.0,Monthly,2025-06-25T13:04:50.983364,"Wireline video service in New England for February 2025 has a metric of Wireline Disconnects with a value of 632, where Low value is better"
Wireless,postpaid,Midwest,February,2025,High value is better,Number of Customer Interactions,130866.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Number of Customer Interactions with a value of 130866, where High value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,1895.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 1895, where Low value is better"
Wireless,prepaid,South,February,2025,Low value is better,Wireless Disconnects,20074.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Wireless Disconnects with a value of 20074, where Low value is better"
Wireless,postpaid,South,February,2025,Low value is better,Customer Trouble Tickets Count,2961.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Customer Trouble Tickets Count with a value of 2961, where Low value is better"
Wireless,postpaid,New England,February,2025,High value is better,QES Score,42.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of QES Score with a value of 42, where High value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,8218.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 8218, where Low value is better"
Wireless,postpaid,Midwest,February,2025,Low value is better,Wireless Disconnects with 60 days device change,1851.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Wireless Disconnects with 60 days device change with a value of 1851, where Low value is better"
Wireless,prepaid,West,February,2025,High value is better,Number Of Customers with Autopay Discount,824.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Number Of Customers with Autopay Discount with a value of 824, where High value is better"
Wireline,data,South,February,2025,Low value is better,Wireline Disconnects,434.0,Monthly,2025-06-25T13:04:50.983364,"Wireline data service in South for February 2025 has a metric of Wireline Disconnects with a value of 434, where Low value is better"
Wireline,video,Midwest,February,2025,Low value is better,Wireline Churn Rate,0.02,Monthly,2025-06-25T13:04:50.983364,"Wireline video service in Midwest for February 2025 has a metric of Wireline Churn Rate with a value of 0.02, where Low value is better"
Wireless,postpaid,South,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,2872.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 2872, where Low value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,3487.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 3487, where Low value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Customer Trouble Tickets Count,3205.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Customer Trouble Tickets Count with a value of 3205, where Low value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Customer Trouble Tickets - Slow Net Speed,2000.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Customer Trouble Tickets - Slow Net Speed with a value of 2000, where Low value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Customer Trouble Tickets - Discount Related,55.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 55, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1271.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1271, where Low value is better"
Wireless,postpaid,South,February,2025,Low value is better,Wireless Disconnects with 30 days device change,4836.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 4836, where Low value is better"
Wireless,prepaid,West,February,2025,High value is better,Number of Customer Interactions - Portal,60818.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Number of Customer Interactions - Portal with a value of 60818, where High value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Bill Shock,1270.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Bill Shock with a value of 1270, where Low value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,1333.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 1333, where Low value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Average Call handling time - Sales,10.45,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Average Call handling time - Sales with a value of 10.45, where Low value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Number Of Customers with Late Fee Waiver,695.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 695, where Low value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Wireless Disconnects with 30 days plan change,1091.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Wireless Disconnects with 30 days plan change with a value of 1091, where Low value is better"
Wireless,prepaid,South,February,2025,High value is better,NPS Score,29.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of NPS Score with a value of 29, where High value is better"
Wireless,prepaid,West,February,2025,Low value is better,Wireless Port Out,1343.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Wireless Port Out with a value of 1343, where Low value is better"
Wireline,voice,Midwest,February,2025,Low value is better,Wireline Disconnects,401.0,Monthly,2025-06-25T13:04:50.983364,"Wireline voice service in Midwest for February 2025 has a metric of Wireline Disconnects with a value of 401, where Low value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Service Related Call Volume,8856.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Service Related Call Volume with a value of 8856, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Wireless Disconnects,20692.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Wireless Disconnects with a value of 20692, where Low value is better"
Wireless,prepaid,Midwest,February,2025,High value is better,Number of Customer Interactions,22284.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Number of Customer Interactions with a value of 22284, where High value is better"
Wireline,data,Northeast,February,2025,High value is better,Wireline Gross Adds,18581.0,Monthly,2025-06-25T13:04:50.983364,"Wireline data service in Northeast for February 2025 has a metric of Wireline Gross Adds with a value of 18581, where High value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with 30 days device change,4435.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 4435, where Low value is better"
Wireless,postpaid,South,February,2025,High value is better,Number of Customer Interactions - App,28645.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Number of Customer Interactions - App with a value of 28645, where High value is better"
Wireless,postpaid,Midwest,February,2025,High value is better,Wireless Net Adds - New customers,39286.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Wireless Net Adds - New customers with a value of 39286, where High value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2134.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2134, where Low value is better"
Wireless,prepaid,South,February,2025,High value is better,Wireline Gross Adds,38895.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Wireline Gross Adds with a value of 38895, where High value is better"
Wireless,postpaid,Midwest,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,2874.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Midwest for February 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 2874, where Low value is better"
Wireless,prepaid,New England,February,2025,High value is better,Wireless Net Adds - New customers,22113.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Net Adds - New customers with a value of 22113, where High value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 60 days,2352.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Wireless Disconnects with Offer acceptance 60 days with a value of 2352, where Low value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Wireless Disconnects with 30 days device change,5791.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Wireless Disconnects with 30 days device change with a value of 5791, where Low value is better"
Wireless,postpaid,Northeast,February,2025,High value is better,Number of Customer Interactions,187816.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Number of Customer Interactions with a value of 187816, where High value is better"
Wireless,postpaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2196.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2196, where Low value is better"
Wireless,postpaid,South,February,2025,High value is better,NPS Score,39.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of NPS Score with a value of 39, where High value is better"
Wireline,video,New England,February,2025,Low value is better,Wireline Churn Rate,0.01,Monthly,2025-06-25T13:04:50.983364,"Wireline video service in New England for February 2025 has a metric of Wireline Churn Rate with a value of 0.01, where Low value is better"
Wireless,postpaid,South,February,2025,High value is better,ARPU (Average Revenue Per User),46.19,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of ARPU (Average Revenue Per User) with a value of 46.19, where High value is better"
Wireless,prepaid,New England,February,2025,High value is better,Number of Customer Interactions - App,89009.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Number of Customer Interactions - App with a value of 89009, where High value is better"
Wireline,voice,West,February,2025,High value is better,Wireline Gross Adds,40001.0,Monthly,2025-06-25T13:04:50.983364,"Wireline voice service in West for February 2025 has a metric of Wireline Gross Adds with a value of 40001, where High value is better"
Wireless,prepaid,West,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,1529.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 1529, where Low value is better"
Wireless,prepaid,West,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,5102.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 5102, where Low value is better"
Wireless,postpaid,South,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 60 days,2979.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Wireless Disconnects with Promo acceptance 60 days with a value of 2979, where Low value is better"
Wireless,postpaid,West,February,2025,Low value is better,Average Call handling Time - Service,2.23,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of Average Call handling Time - Service with a value of 2.23, where Low value is better"
Wireless,prepaid,New England,February,2025,High value is better,Number Of Customers with Autopay Discount,1100.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Number Of Customers with Autopay Discount with a value of 1100, where High value is better"
Wireless,prepaid,New England,February,2025,High value is better,Wireline Gross Adds,22723.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireline Gross Adds with a value of 22723, where High value is better"
Wireless,postpaid,South,February,2025,High value is better,Number of Customer Interactions,55266.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Number of Customer Interactions with a value of 55266, where High value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Churn Rate,0.02,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Churn Rate with a value of 0.02, where Low value is better"
Wireless,prepaid,New England,February,2025,High value is better,Number of Customer Interactions,190602.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Number of Customer Interactions with a value of 190602, where High value is better"
Wireless,prepaid,New England,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,837.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in New England for February 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 837, where Low value is better"
Wireless,postpaid,West,February,2025,Low value is better,Number Of Customers with Late Fee Waiver,5000.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of Number Of Customers with Late Fee Waiver with a value of 5000, where Low value is better"
Wireless,prepaid,South,February,2025,High value is better,Wireless Gross Adds,26318.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in South for February 2025 has a metric of Wireless Gross Adds with a value of 26318, where High value is better"
Wireless,postpaid,South,February,2025,Low value is better,Wireless Disconnects with 60 days plan change,1651.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Wireless Disconnects with 60 days plan change with a value of 1651, where Low value is better"
Wireless,prepaid,West,February,2025,Low value is better,Customer Trouble Tickets - Network Coverage,100.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Customer Trouble Tickets - Network Coverage with a value of 100, where Low value is better"
Wireless,postpaid,Northeast,February,2025,High value is better,Number of Customer Interactions - App,90000.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in Northeast for February 2025 has a metric of Number of Customer Interactions - App with a value of 90000, where High value is better"
Wireless,postpaid,South,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 30 days,2302.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Wireless Disconnects with Offer acceptance 30 days with a value of 2302, where Low value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Average Call handling time - Sales,7.21,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Average Call handling time - Sales with a value of 7.21, where Low value is better"
Wireless,postpaid,New England,February,2025,High value is better,Wireless Net Adds - Add a Line (AAL),2987.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Wireless Net Adds - Add a Line (AAL) with a value of 2987, where High value is better"
Wireless,prepaid,West,February,2025,High value is better,Number of Customer Interactions,124755.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Number of Customer Interactions with a value of 124755, where High value is better"
Wireline,voice,South,February,2025,High value is better,Wireline Gross Adds,37278.0,Monthly,2025-06-25T13:04:50.983364,"Wireline voice service in South for February 2025 has a metric of Wireline Gross Adds with a value of 37278, where High value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 90 days,4884.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Wireless Disconnects with Promo acceptance 90 days with a value of 4884, where Low value is better"
Wireless,postpaid,New England,February,2025,Low value is better,Wireless Disconnects with Offer acceptance 90 days,5510.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Wireless Disconnects with Offer acceptance 90 days with a value of 5510, where Low value is better"
Wireless,prepaid,Midwest,February,2025,Low value is better,Customer Trouble Tickets - Discount Related,186.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 186, where Low value is better"
Wireless,postpaid,South,February,2025,Low value is better,Average Call handling Time - Service,3.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in South for February 2025 has a metric of Average Call handling Time - Service with a value of 3.0, where Low value is better"
Wireless,postpaid,West,February,2025,High value is better,QES Score,37.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in West for February 2025 has a metric of QES Score with a value of 37, where High value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Service Related Call Volume,1851.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Service Related Call Volume with a value of 1851, where Low value is better"
Wireless,prepaid,West,February,2025,Low value is better,Customer Trouble Tickets - Discount Related,386.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in West for February 2025 has a metric of Customer Trouble Tickets - Discount Related with a value of 386, where Low value is better"
Wireless,postpaid,New England,February,2025,High value is better,Number of Customer Interactions - App,21941.0,Monthly,2025-06-25T13:04:50.983364,"Wireless postpaid service in New England for February 2025 has a metric of Number of Customer Interactions - App with a value of 21941, where High value is better"
Wireless,prepaid,Midwest,February,2025,High value is better,Wireline Gross Adds,48679.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Midwest for February 2025 has a metric of Wireline Gross Adds with a value of 48679, where High value is better"
Wireless,prepaid,Northeast,February,2025,Low value is better,Wireless Disconnects with Promo acceptance 30 days,5174.0,Monthly,2025-06-25T13:04:50.983364,"Wireless prepaid service in Northeast for February 2025 has a metric of Wireless Disconnects with Promo acceptance 30 days with a value of 5174, where Low value is better"
